EpLenMean,EpRewMean,EpThisIter,EpTrueRewMean,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
319.9,153.2246,1,401.11692990511966,111,59.395512342453,16091,0.0,4.001282,0.003985762596130371,0.0058787204,0.03320008,0.03320008
354.15,166.07057,2,429.51752509002563,113,62.91547250747681,17666,0.0,4.064705,0.21439188718795776,0.0060477173,0.03906396,0.03906396
375.225,173.1989,1,447.671655447166,114,66.36707282066345,18666,0.0,4.053129,-0.09187304973602295,0.0062218765,0.03559068,0.03559068
418.6,187.61787,2,484.1310303734219,116,69.80005598068237,20638,0.0,4.0794363,-0.025689005851745605,0.0059024254,0.03873521,0.03873521
441.3,195.26907,1,503.5833658152243,117,73.28759169578552,21638,0.0,4.0794992,-0.18320024013519287,0.0064013065,0.040878456,0.040878456
473.625,204.74263,2,529.5453878887732,119,76.94486594200134,23186,0.0,4.0634785,0.3858523964881897,0.006945053,0.041874245,0.041874245
494.25,210.19412,1,545.8869253028964,120,80.38926959037781,24186,0.0,4.0860267,-0.031426310539245605,0.006181016,0.039629664,0.039629664
514.725,216.62656,1,561.9078057598548,121,83.83699679374695,25186,0.0,4.064522,-0.03990781307220459,0.006360706,0.041116938,0.041116938
536.025,221.6232,2,579.6733476307882,123,87.26221036911011,26272,0.0,4.0501175,0.016138136386871338,0.0065689906,0.043315165,0.043315165
558.35,228.03372,1,600.2058143606624,124,90.7580418586731,27272,0.0,4.0244145,0.15172594785690308,0.0062577436,0.042798825,0.042798825
580.075,233.42685,1,619.570751876887,125,94.41629648208618,28272,0.0,4.0002074,0.0034838318824768066,0.0064665754,0.03613381,0.03613381
601.15,238.3201,1,638.2027140157195,126,97.88035368919373,29272,0.0,3.968996,-0.02526223659515381,0.006311548,0.04542574,0.04542574
620.6,242.60303,1,656.4041191156564,127,101.32435417175293,30272,0.0,3.994475,-0.06955134868621826,0.0077685006,0.034122124,0.034122124
632.425,244.72116,1,667.0392853250876,128,104.60353493690491,31010,0.0,3.9692152,0.45486176013946533,0.0069092847,0.048810832,0.048810832
653.475,249.08206,1,685.5165604557545,129,108.03358674049377,32010,0.0,3.944983,0.026924729347229004,0.005518429,0.04154274,0.04154274
672.7,252.49788,1,702.5215497457008,130,111.68598866462708,33010,0.0,3.9815426,-0.3137575387954712,0.0063214134,0.06853324,0.06853324
691.8,255.93571,1,720.1387499160501,131,115.10233330726624,34010,0.0,4.0182805,0.055838584899902344,0.0066325,0.03225652,0.03225652
712.975,260.51385,1,739.6425981741214,132,118.5155599117279,35010,0.0,4.0068073,-0.30086076259613037,0.0070778104,0.064437404,0.064437404
734.0,265.75238,1,759.5189821207894,133,121.91708707809448,36010,0.0,3.9993289,0.013044238090515137,0.007457901,0.033939414,0.033939414
752.825,268.3985,1,776.3372918604251,134,125.33441257476807,37010,0.0,3.9953609,0.07233023643493652,0.007430043,0.050768137,0.050768137
770.05,269.8575,1,790.855591858411,135,129.00604724884033,38010,0.0,3.9772356,0.04635971784591675,0.006860033,0.049479857,0.049479857
803.725,276.7123,2,824.8629547302708,137,132.48000502586365,39730,0.0,3.9890444,0.20443814992904663,0.0076178038,0.03723359,0.03723359
822.45,280.2274,1,839.9616310914728,138,135.973459482193,40730,0.0,4.000976,-0.004324555397033691,0.007937616,0.04929855,0.04929855
840.325,283.3487,1,857.4014996339613,139,139.42482161521912,41603,0.0,3.98941,0.13572818040847778,0.007634852,0.047038916,0.047038916
857.35,284.50848,1,871.5766088083998,140,142.92809581756592,42603,0.0,3.9895039,0.3521643280982971,0.008231249,0.03967742,0.03967742
870.125,285.27048,2,886.2154929084223,142,146.61178302764893,43815,0.0,4.013344,0.408664345741272,0.007789593,0.048350554,0.048350554
850.125,270.65982,3,871.9125809528923,145,150.05454349517822,45356,0.0,4.017454,0.5049715042114258,0.006597439,0.05417104,0.05417104
809.025,248.43716,4,832.276088395528,149,153.48690748214722,46452,0.0,3.9862385,0.2933046817779541,0.0073889513,0.06092692,0.06092692
784.975,237.61821,2,815.9771138907456,151,156.90210723876953,47490,0.0,4.0213084,0.8365437686443329,0.008109663,0.05220428,0.05220428
756.7,225.0483,3,802.9773651445015,154,160.3452570438385,48934,0.0,4.0299435,0.8913783580064774,0.007398389,0.058004234,0.058004234
738.15,216.55986,2,795.785825956968,156,163.96771478652954,50164,0.0,4.029389,0.5391803979873657,0.007359478,0.04431947,0.04431947
721.8,206.21675,3,792.3446506659628,159,167.1847801208496,52058,0.0,3.9811702,0.28615325689315796,0.008301585,0.052426685,0.052426685
721.8,204.52753,1,799.3000200931631,160,170.63178944587708,53058,0.0,3.9622478,0.8865134716033936,0.008143034,0.04899055,0.04899055
691.175,196.36534,3,783.517553230471,163,174.07930827140808,53919,0.0,3.9404833,0.8688487708568573,0.009248942,0.061758436,0.061758436
642.95,183.09651,3,749.3862298819142,166,177.5683364868164,54990,0.0,3.9449098,0.8747862279415131,0.007877863,0.04446418,0.04446418
575.8,166.15778,4,692.8155179733083,170,181.27845811843872,56042,0.0,3.9617293,0.8208699375391006,0.007705425,0.05359929,0.05359929
463.65,143.13554,6,600.4466248702599,176,184.77860736846924,57276,0.0,3.952538,0.8976003974676132,0.0077065304,0.050480247,0.050480247
362.2,123.387924,6,519.673569044767,182,188.2312753200531,58303,0.0,3.9696345,0.9255480095744133,0.0075679384,0.065658964,0.065658964
